skip	dateOrder	dateShipment	dateCelebration	instagram	name	phoneNumber	city	novaPoshta	paymentDate	sentDate	description	paymentCheck	sentCheck
675	2018-10-10	2018-10-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-17	2018-10-17		1	1
676	2018-10-12	2018-10-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-12	2018-10-12		1	1
677	2018-10-12	2018-10-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-12	2018-10-12		1	1
678	2018-10-12	2018-10-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-16	2018-10-16		1	1
679	2018-10-12	2018-10-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-23	2018-10-23		1	1
680	2018-10-12	2018-10-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-19	2018-10-19		1	1
681	2018-10-13	2018-10-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-30	2018-10-30		1	1
682	2018-10-17	2018-10-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-26	2018-10-26		1	1
683	2018-10-18	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
684	2018-10-19	2018-10-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-26	2018-10-26		1	1
685	2018-10-19	2018-10-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-23	2018-10-23		1	1
686	2018-10-20	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
687	2018-10-21	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
688	2018-10-21	2018-10-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-24	2018-10-24		1	1
689	2018-10-20	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
690	2018-10-24	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
691	2018-10-23	2018-10-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-30	2018-10-30		1	1
692	2018-10-22	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
693	2018-10-23	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
694	2018-10-23	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
695	2018-10-25	2018-10-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-25	2018-10-25		1	1
696	2018-10-25	2018-10-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-26	2018-10-26		1	1
697	2018-10-29	2018-11-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-07	2018-11-07		1	1
698	2018-10-28	2018-10-31		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-31	2018-10-31		1	1
699	2018-10-30	2018-10-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-30	2018-10-30		1	1
700	2018-10-31	2018-10-31		zaglushka	Заглушка	80620000000	Донецк	1	2018-10-31	2018-10-31		1	1
701	2018-11-29	2018-11-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-07	2018-11-07		1	1
702	2018-11-06	2018-11-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-08	2018-11-08		1	1
703	2018-11-06	2018-11-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-07	2018-11-07		1	1
704	2018-11-06	2018-11-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-13	2018-11-13		1	1
705	2018-11-06	2018-11-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-08	2018-11-08		1	1
706	2018-11-08	2018-11-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-13	2018-11-13		1	1
707	2018-11-08	2018-11-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-15	2018-11-15		1	1
708	2018-11-08	2018-11-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-08	2018-11-08		1	1
709	2018-11-10	2018-11-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-16	2018-11-16		1	1
710	2018-11-10	2018-11-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-20	2018-11-20		1	1
711	2018-11-11	2018-11-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-16	2018-11-16		1	1
712	2018-11-10	2018-11-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-19	2018-11-19		1	1
713	2018-11-09	2018-11-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-19	2018-11-19		1	1
714	2018-11-08	2018-11-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-15	2018-11-15		1	1
715	2018-11-09	2018-11-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-13	2018-11-13		1	1
716	2018-11-14	2018-11-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-20	2018-11-20		1	1
717	2018-11-15	2018-11-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-16	2018-11-16		1	1
718	2018-11-16	2018-11-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-21	2018-11-21		1	1
719	2018-11-18	2018-11-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-21	2018-11-21		1	1
720	2018-11-19	2018-11-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-26	2018-11-26		1	1
721	2018-11-24	2018-11-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-30	2018-11-30		1	1
722	2018-11-23	2018-12-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-13	2018-12-13		1	1
723	2018-11-22	2018-12-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-04	2018-12-04		1	1
724	2018-11-21	2018-11-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-29	2018-11-29		1	1
725	2018-11-28	2018-12-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-09	2018-12-09		1	1
726	2018-11-27	2018-12-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-03	2018-12-03		1	1
727	2018-11-26	2018-12-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-06	2018-12-06		1	1
728	2018-11-29	2018-12-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-06	2018-12-06		1	1
729	2018-11-29	2018-12-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-13	2018-12-13		1	1
730	2018-11-29	2018-12-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-03	2018-12-03		1	1
731	2018-11-29	2018-11-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-11-30	2018-11-30		1	1
732	2018-11-30	2018-12-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-05	2018-12-05		1	1
733	2018-12-06	2018-12-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-10	2018-12-10		1	1
734	2018-12-05	2018-12-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-11	2018-12-11		1	1
735	2018-12-05	2018-12-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-13	2018-12-13		1	1
736	2018-12-04	2018-12-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-11	2018-12-11		1	1
737	2018-12-08	2018-12-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-11	2018-12-11		1	1
738	2018-12-12	2018-12-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-21	2018-12-21		1	1
739	2018-12-17	2018-12-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-19	2018-12-19		1	1
740	2018-12-18	2018-12-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-21	2018-12-21		1	1
741	2018-12-20	2018-12-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-21	2018-12-21		1	1
742	2018-12-20	2018-12-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-24	2018-12-24		1	1
743	2018-12-20	2018-12-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-24	2018-12-24		1	1
744	2018-12-20	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
745	2018-12-20	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
746	2018-12-20	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
747	2018-12-20	2018-12-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-21	2018-12-21		1	1
748	2018-12-20	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
749	2018-12-20	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
750	2018-12-20	2018-12-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-21	2018-12-21		1	1
751	2018-12-20	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
752	2018-12-20	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
753	2018-12-20	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
754	2018-12-18	2018-12-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-24	2018-12-24		1	1
755	2018-12-18	2018-12-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-24	2018-12-24		1	1
756	2018-12-19	2018-12-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-19	2018-12-19		1	1
757	2018-12-21	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
758	2018-12-23	2018-12-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-24	2018-12-24		1	1
759	2018-12-23	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
760	2018-12-23	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
761	2018-12-23	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
762	2018-12-23	2018-12-28		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-28	2018-12-28		1	1
763	2018-12-23	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
764	2018-12-21	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
765	2018-12-23	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
766	2018-12-21	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
767	2018-12-21	2018-12-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-25	2018-12-25		1	1
768	2018-12-21	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
769	2018-12-24	2018-12-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-26	2018-12-26		1	1
770	2018-12-24	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
771	2018-12-22	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
772	2018-12-26	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
773	2018-12-25	2018-12-27		zaglushka	Заглушка	80620000000	Донецк	1	2018-12-27	2018-12-27		1	1
774	2018-12-27	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
775	2018-12-09	2019-01-14		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-14	2019-01-14		1	1
776	2019-01-07	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
777	2019-01-07	2019-01-09		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-09	2019-01-09		1	1
778	2019-01-04	2019-01-10		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-10	2019-01-10		1	1
779	2019-01-05	2019-01-08		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-08	2019-01-08		1	1
780	2019-01-04	2019-01-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-04	2019-01-04		1	1
781	2019-01-08	2019-01-09		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-09	2019-01-09		1	1
782	2019-01-07	2019-01-09		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-09	2019-01-09		1	1
783	2019-01-09	2019-01-14		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-14	2019-01-14		1	1
784	2019-01-09	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
785	2019-01-09	2019-01-15		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-15	2019-01-15		1	1
786	2019-01-09	2019-01-10		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-10	2019-01-10		1	1
787	2019-01-12	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
788	2019-01-13	2019-01-22		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-22	2019-01-22		1	1
789	2019-01-12	2019-01-14		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-14	2019-01-14		1	1
790	2019-01-12	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
791	2019-01-12	2019-01-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-21	2019-01-21		1	1
792	2019-01-14	2019-01-16		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-16	2019-01-16		1	1
793	2019-01-14	2019-01-23		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-23	2019-01-23		1	1
794	2019-01-15	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
795	2019-01-15	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
796	2019-01-15	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
797	2019-01-15	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
798	2019-01-15	2019-01-16		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-16	2019-01-16		1	1
799	2019-01-15	2019-01-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-21	2019-01-21		1	1
800	2019-01-14	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
801	2019-01-14	2019-01-23		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-23	2019-01-23		1	1
802	2019-01-14	2019-01-16		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-16	2019-01-16		1	1
803	2019-01-15	2019-01-17		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-17	2019-01-17		1	1
804	2019-01-15	2019-01-25		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-25	2019-01-25		1	1
805	2019-01-16	2019-01-25		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-25	2019-01-25		1	1
806	2019-01-16	2019-01-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-21	2019-01-21		1	1
807	2019-01-16	2019-01-22		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-22	2019-01-22		1	1
808	2019-01-16	2019-01-23		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-23	2019-01-23		1	1
809	2019-01-16	2019-01-24		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-24	2019-01-24		1	1
810	2019-01-17	2019-01-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-21	2019-01-21		1	1
811	2019-01-17	2019-02-06		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-06	2019-02-06		1	1
812	2019-01-17	2019-01-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-21	2019-01-21		1	1
813	2019-01-17	2019-01-24		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-24	2019-01-24		1	1
814	2019-01-17	2019-01-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-18	2019-01-18		1	1
815	2019-01-19	2019-01-31		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-31	2019-01-31		1	1
816	2019-01-19	2019-01-31		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-31	2019-01-31		1	1
817	2019-01-19	2019-01-25		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-25	2019-01-25		1	1
818	2019-01-18	2019-02-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-04	2019-02-04		1	1
819	2019-01-20	2019-01-24		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-24	2019-01-24		1	1
820	2019-01-21	2019-01-22		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-22	2019-01-22		1	1
821	2019-01-21	2019-01-25		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-25	2019-01-25		1	1
822	2019-01-23	2019-02-11		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-11	2019-02-11		1	1
823	2019-01-22	2019-01-31		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-31	2019-01-31		1	1
824	2019-01-26	2019-02-07		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-07	2019-02-07		1	1
825	2019-01-26	2019-02-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-04	2019-02-04		1	1
826	2019-01-26	2019-02-13		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-13	2019-02-13		1	1
827	2019-01-26	2019-02-19		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-19	2019-02-19		1	1
828	2019-01-26	2019-02-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-04	2019-02-04		1	1
829	2019-01-26	2019-02-07		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-07	2019-02-07		1	1
830	2019-01-26	2019-02-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-04	2019-02-04		1	1
831	2019-01-26	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
832	2019-01-25	2019-02-01		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-01	2019-02-01		1	1
833	2019-01-26	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
834	2019-01-26	2019-01-31		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-31	2019-01-31		1	1
835	2019-01-26	2019-01-30		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-30	2019-01-30		1	1
836	2019-01-26	2019-01-30		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-30	2019-01-30		1	1
837	2019-01-26	2019-02-01		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-01	2019-02-01		1	1
838	2019-01-26	2019-01-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-28	2019-01-28		1	1
839	2019-01-21	2019-01-31		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-31	2019-01-31		1	1
840	2019-01-25	2019-01-30		zaglushka	Заглушка	80620000000	Донецк	1	2019-01-30	2019-01-30		1	1
841	2019-01-30	2019-02-01		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-01	2019-02-01		1	1
842	2019-01-29	2019-02-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-28	2019-02-28		1	1
843	2019-01-29	2019-02-28		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-28	2019-02-28		1	1
844	2019-01-30	2019-02-04		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-04	2019-02-04		1	1
845	2019-01-30	2019-02-07		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-07	2019-02-07		1	1
846	2019-01-30	2019-02-06		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-06	2019-02-06		1	1
847	2019-01-29	2019-02-01		zaglushka	Заглушка	80620000000	Донецк	1	2019-02-01	2019-02-01		1	1
